Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
153||MK_000000370286;153;Monclick;TD_MANAGER;MK_000000370286;Nx000a0007;"Tipologia: n.d.; Velocità max: n.d.; Colore: n.d.; Autonomia: n.d.;";Tempo libero > Monopattini e Hoverboard;[126];Veicoli elettrici
153||MK_000000370289;153;Monclick;TD_MANAGER;MK_000000370289;Batteria m1 nx000a0012;"Tipologia: n.d.;";Tempo libero > Accessori biciclette e monopattini;[113,190];Dispositivi elettronici > accessori
153||MK_000000370435;153;Monclick;TD_MANAGER;MK_000000370435;Notebook Elite Dragonfly G3 Blue (4G LTE) 13.5'' Core i7 RAM 16GB SSD 1TB 5Z5F7EA;"Tipologia: Notebook; Dimensione schermo: 13.5 ''; Sistema operativo: Windows 10 Pro/Windows 11 Pro; Tipo processore: Intel Core i7; Serie scheda video: Intel Iris; Scheda grafica dedicata: Integrata; Memoria RAM: 16 GB; Touchscreen: No; Modello processore: i7-1255U; Modello scheda grafica: Intel Iris Xe Graphics; RAM massima: 16 GB; Tipo hard disk: SSD; Capacità hard disk: 1024 GB; Peso: 1 kg; Risoluzione: 1920 x 1080 Pixels; Unità ottica installata: Nessuna Unità Ottica; Colore: Blue Midnight; Marchio processore: Intel;";PC Notebook e Tablet > Notebook;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000370292;153;Monclick;TD_MANAGER;MK_000000370292;Caricabatteria m1 nx000a0017;"Tipologia: n.d.; Velocità max: n.d.; Colore: n.d.; Autonomia: n.d.;";Tempo libero > Monopattini e Hoverboard;[126];Veicoli elettrici
153||MK_000000370437;153;Monclick;TD_MANAGER;MK_000000370437;Notebook EliteBook 1040 G9 Wolf Pro Security Edition 3y 14'' Core i7 RAM 32GB SSD 1TB;"Tipologia: Notebook; Dimensione schermo: 14 ''; Sistema operativo: n.d.; Tipo processore: Intel Core i7; Serie scheda video: Intel Iris; Scheda grafica dedicata: Integrata; Memoria RAM: 32 GB; Touchscreen: No; Modello processore: i7-1255U; Modello scheda grafica: Intel Iris Xe Graphics; RAM massima: 64 GB; Tipo hard disk: SSD; Capacità hard disk: 1024 GB; Peso: 1.1 kg; Risoluzione: 1920 x 1080 Pixels; Unità ottica installata: Nessuna Unità Ottica; Colore: Argento; Marchio processore: Intel;";PC Notebook e Tablet > Notebook;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000370296;153;Monclick;TD_MANAGER;MK_000000370296;Nx000a0022;"Tipologia: n.d.; Velocità max: n.d.; Colore: n.d.; Autonomia: n.d.;";Tempo libero > Monopattini e Hoverboard;[126];Veicoli elettrici
153||MK_000000370439;153;Monclick;TD_MANAGER;MK_000000370439;Notebook Elitebook 1040 g9 notebook - wolf pro security - 14'' - core i7 1255u 5p712ea#abz;"Tipologia: Notebook; Dimensione schermo: 14 ''; Sistema operativo: Windows 10 Pro, Windows 11 Pro; Tipo processore: Intel Core i7; Serie scheda video: Intel Iris; Scheda grafica dedicata: Integrata; Memoria RAM: 16 GB; Touchscreen: No; Modello processore: I7-1255U; Modello scheda grafica: Intel Iris Xe Graphics; RAM massima: 64 GB; Tipo hard disk: SSD; Capacità hard disk: 512 GB; Peso: 1.16 kg; Risoluzione: 1920 x 1200 Pixels; Unità ottica installata: Nessuna unità ottica; Colore: Argento; Marchio processore: Intel;";PC Notebook e Tablet > Notebook;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000370298;153;Monclick;TD_MANAGER;MK_000000370298;Nx000a0024;"Tipologia: n.d.; Velocità max: n.d.; Colore: n.d.; Autonomia: n.d.;";Tempo libero > Monopattini e Hoverboard;[126];Veicoli elettrici
153||MK_000000370302;153;Monclick;TD_MANAGER;MK_000000370302;Elettrico r9ffandar;"Tipologia: n.d.;";Tempo libero > Accessori biciclette e monopattini;[113,190];Dispositivi elettronici > accessori
153||MK_000000370441;153;Monclick;TD_MANAGER;MK_000000370441;Notebook convertibile EliteBook X360 1040 G9 Wolf Pro Sec. Edition 3y 14'' Core i7 RAM 16GB 5Z6A9EA;"Tipologia: Notebook convertibile; Dimensione schermo: 14 ''; Sistema operativo: Windows 10 Pro/Windows 11 Pro; Tipo processore: Intel Core i7; Serie scheda video: Intel Iris; Scheda grafica dedicata: Integrata; Memoria RAM: 16 GB; Touchscreen: Sì; Modello processore: i7-1255U; Modello scheda grafica: Intel Iris Xe Graphics; RAM massima: 16; Tipo hard disk: SSD; Capacità hard disk: 512 GB; Peso: 1.1 kg; Risoluzione: 1920 x 1200 Pixels; Unità ottica installata: Nessuna Unità Ottica; Colore: Agento e nero; Marchio processore: Intel;";PC Notebook e Tablet > Notebook;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000370442;153;Monclick;TD_MANAGER;MK_000000370442;Notebook EliteBook 860 G9 Wolf Pro Security Edition 3 anni Core i7 RAM 16GB SSD 512GB;"Tipologia: Notebook; Dimensione schermo: 16 ''; Sistema operativo: Windows 10 Pro/Windows 11 Pro; Tipo processore: Intel Core i7; Serie scheda video: Intel Iris; Scheda grafica dedicata: Integrata; Memoria RAM: 16 GB; Touchscreen: No; Modello processore: i7-1255U; Modello scheda grafica: Intel Iris Xe Graphics; RAM massima: 64 GB; Tipo hard disk: SSD; Capacità hard disk: 512 GB; Peso: 1.75 kg; Risoluzione: 1920 x 1080 Pixels; Unità ottica installata: Nessuna Unità Ottica; Colore: Argento; Marchio processore: Intel;";PC Notebook e Tablet > Notebook;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000370313;153;Monclick;TD_MANAGER;MK_000000370313;Smartwatch Band 7 - grigio scuro - sistema di monitoraggio attività con cinturino 55029077;"Sensore cardio: Sì; GPS integrato: No; Batteria: 14 giorno(i); Materiale cinturino: Silicone; Sensore SpO2: Sì; Monitoraggio del sonno: Sì; Monitoraggio del ciclo mestruale: Sì; Colore: Nero; Compatibilità sistema operativo: Android, iOS; Misura: n.d.; Modello: Band 7;";Telefoni cellulari e fissi > Smartwatch;[113,202];Dispositivi elettronici > telefoni cellulari
153||MK_000000370448;153;Monclick;TD_MANAGER;MK_000000370448;Notebook EliteBook 860 G9 16'' Core i5 RAM 16GB SSD 512GB 5P728EA;"Tipologia: Notebook; Dimensione schermo: 15,6 ''; Sistema operativo: Windows 10 Pro/Windows 11 Pro; Tipo processore: Intel Core i5; Serie scheda video: Intel Iris; Scheda grafica dedicata: Integrata; Memoria RAM: 16 GB; Touchscreen: No; Modello processore: i5-1235U; Modello scheda grafica: Intel Iris Xe Graphics; RAM massima: 64 GB; Tipo hard disk: SSD; Capacità hard disk: 512 GB; Peso: 1.75 kg; Risoluzione: 1920 x 1080 Pixels; Unità ottica installata: Nessuna Unità Ottica; Colore: Argento e nero; Marchio processore: Intel;";PC Notebook e Tablet > Notebook;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000370327;153;Monclick;TD_MANAGER;MK_000000370327;Toner Raccoglitore toner disperso 45531503;"Tipologia: Toner; Colore: n.d.; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||MK_000000370451;153;Monclick;TD_MANAGER;MK_000000370451;Frigorifero IG70 BMI 92 X Combinato Classe E 70 cm Total No Frost Acciaio;"Tipologia: Combinato; Colore: Acciaio; Efficienza energetica: Classe E; Larghezza: 70 cm; Volume scomparto freschi: 309 litri; Volume scomparto surgelati: 153 litri; Sistema raffreddamento: Total No Frost; Dispenser: No; Altezza: 195 cm; Profondità: 75.5 cm; Porte reversibili: Sì; Display: Presente; N ripiani frigorifero: 3; Modello: IG70 BMI 92 X;";Grandi elettrodomestici > Frigoriferi;[114,207];Elettrodomestici > accessori grandi elettrodomestici
153||MK_000000370330;153;Monclick;TD_MANAGER;MK_000000370330;Toner Nero - originale - cartuccia toner 46861308;"Tipologia: Toner; Colore: Nero; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||MK_000000370453;153;Monclick;TD_MANAGER;MK_000000370453;Frigorifero IG8 SN2E X Combinato Classe E 59.5 cm Total No Frost Argento;"Tipologia: Combinato; Colore: Argento; Efficienza energetica: Classe E; Larghezza: 59.5 cm; Volume scomparto freschi: 230 litri; Volume scomparto surgelati: 98 litri; Sistema raffreddamento: Total No Frost; Dispenser: No; Altezza: 188.9 cm; Profondità: 65.5 cm; Porte reversibili: Sì; Display: Non presente; N ripiani frigorifero: 4; Modello: IG8 SN2E X;";Grandi elettrodomestici > Frigoriferi;[114,207];Elettrodomestici > accessori grandi elettrodomestici
153||MK_000000370332;153;Monclick;TD_MANAGER;MK_000000370332;Toner Giallo - originale - cartuccia toner 47095701;"Tipologia: Toner; Colore: Giallo; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||MK_000000370455;153;Monclick;TD_MANAGER;MK_000000370455;Lavatrice IGT G6524B IT 6.5 Kg 60 cm Classe C;"Caricamento: Dall'alto; Capacità carico: 6.5 kg; Profondità: 60 cm; Efficienza energetica: Classe C; Velocità centrifuga: 1200 rpm; Motore inverter: Sì; Efficienza centrifuga: Classe B; Altezza: 90 cm; Larghezza: 40 cm; Connettività: Assente; Colore: Bianco; Modello: IGT G6524B IT; Serie: n.d.;";Grandi elettrodomestici > Lavatrici;[114,207];Elettrodomestici > accessori grandi elettrodomestici
153||MK_000000370334;153;Monclick;TD_MANAGER;MK_000000370334;Toner Ciano - originale - cartuccia toner 47095703;"Tipologia: Toner; Colore: Ciano; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||MK_000000370457;153;Monclick;TD_MANAGER;MK_000000370457;Lavatrice FFB 846 SV IT 8 Kg 63 cm Classe A;"Caricamento: Frontale; Capacità carico: 8 kg; Profondità: 63 cm; Efficienza energetica: Classe A; Velocità centrifuga: 1400 rpm; Motore inverter: Sì; Efficienza centrifuga: Classe B; Altezza: 84.5 cm; Larghezza: 59.5 cm; Connettività: Assente; Colore: Bianco; Modello: FFB 846 SV IT; Serie: n.d.;";Grandi elettrodomestici > Lavatrici;[114,207];Elettrodomestici > accessori grandi elettrodomestici
153||MK_000000370340;153;Monclick;TD_MANAGER;MK_000000370340;PC All-in-One 24-cb0009nl 24'' Pentium RAM 8GB SSD 512GB 644T1EA;"Dimensione schermo: n.d.; Tipo Processore: n.d.; Sistema operativo: n.d.; Touchscreen: No; Scheda grafica: n.d.; Modello processore: n.d.; Scheda grafica dedicata: Integrata; Memoria RAM: n.d.; Capacità hard disk: n.d.; Tipo hard disk: n.d.; Risoluzione: n.d.; Peso: n.d.;";PC Notebook e Tablet > PC All-In-One;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000370475;153;Monclick;TD_MANAGER;MK_000000370475;Congelatore RCC269WH1 Orizzontale 203 Litri Statico Classe F;"Tipologia: Orizzontale; Volume utile scomparto: 203 litri; Efficienza energetica: Classe F; Larghezza: 81.2 cm; Altezza: 85 cm; Profondità: 55 cm; Tipo di raffreddamento: Statico; Congelamento rapido: No; Modello: RCC269WH1;";Grandi elettrodomestici > Congelatori;[114,207];Elettrodomestici > accessori grandi elettrodomestici
153||MK_000000370346;153;Monclick;TD_MANAGER;MK_000000370346;PC All-in-One Modern am242tp 11m 840eu - all-in-one - core i5 1135g7 2.4 ghz 9s6-ae0121-1275;"Dimensione schermo: 23,8 ''; Tipo Processore: Intel Core i5; Sistema operativo: Windows 11 Pro; Touchscreen: Sì; Scheda grafica: Intel Iris Xe Graphics; Modello processore: I5-1135G7; Scheda grafica dedicata: Integrata; Memoria RAM: 16 GB; Capacità hard disk: 512 GB; Tipo hard disk: SSD; Risoluzione: 1920 x 1080 Pixels; Peso: 6.16 kg;";PC Notebook e Tablet > PC All-In-One;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000370477;153;Monclick;TD_MANAGER;MK_000000370477;Congelatore RCU219WH1 Verticale 170 Litri Statico Classe F;"Tipologia: Verticale; Volume utile scomparto: 170 litri; Efficienza energetica: Classe F; Larghezza: 55 cm; Altezza: 142 cm; Profondità: 55 cm; Tipo di raffreddamento: Statico; Congelamento rapido: No; Modello: RCU219WH1;";Grandi elettrodomestici > Congelatori;[114,207];Elettrodomestici > accessori grandi elettrodomestici
153||MK_000000370348;153;Monclick;TD_MANAGER;MK_000000370348;PC All-in-One Modern am242 11m 1436eu - all-in-one - core i3 1115g4 3 ghz 9s6-ae0121-1436;"Dimensione schermo: 23,8 ''; Tipo Processore: Intel Core i3; Sistema operativo: Windows 11 Home; Touchscreen: No; Scheda grafica: Intel UHD Graphics; Modello processore: I3-1115G4; Scheda grafica dedicata: Integrata; Memoria RAM: 8 GB; Capacità hard disk: 256 GB; Tipo hard disk: SSD; Risoluzione: 1920 x 1080 Pixels; Peso: 4.65 kg;";PC Notebook e Tablet > PC All-In-One;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000370482;153;Monclick;TD_MANAGER;MK_000000370482;Switch V1 - switch - 52 porte - gestito - montabile su rack tl-sg3452xp;"N porte LAN: 52; Gestibile: Sì; Standard: Gigabit Ethernet; PoE: Sì; Formato: Montabile su rack;";Networking e Wireless > Switch;[111,189];Casa e giardino > Sistemi di allarme
153||MK_000000370350;153;Monclick;TD_MANAGER;MK_000000370350;Pc All-In-One Modern AM271P 11M 27'' Core i5 RAM 8GB SSD 256GB 9S6-AF8111-669;"Dimensione schermo: 27 ''; Tipo Processore: Intel Core i5; Sistema operativo: Windows 11 Pro; Touchscreen: No; Scheda grafica: Intel Iris Xe Graphics; Modello processore: i5-1135G7; Scheda grafica dedicata: Integrata; Memoria RAM: 8 GB; Capacità hard disk: 256 GB; Tipo hard disk: SSD; Risoluzione: 1920 x 1080 Pixels; Peso: 7,38 Kg;";PC Notebook e Tablet > PC All-In-One;[113,197];Dispositivi elettronici > computer e tablet
153||MK_000000370490;153;Monclick;TD_MANAGER;MK_000000370490;Duplo - santa's gingerbread house - set costruzioni 10976;"Età minima: 2 anni; Linea prodotto: DUPLO; Personaggio/Tema: n.d.; Numero pezzi: 50;";Giochi e Console > Giocattoli e Costruzioni;[113,206];Dispositivi elettronici > videogiochi
153||MK_000000370355;153;Monclick;TD_MANAGER;MK_000000370355;Switch Gs1900-10hp - switch - 8 porte - intelligente gs1900-10hp-eu0102f;"N porte LAN: 8; Gestibile: Sì; Standard: Gigabit Ethernet; PoE: Sì; Formato: Desktop, Montaggio a parete;";Networking e Wireless > Switch;[111,189];Casa e giardino > Sistemi di allarme
153||MK_000000370492;153;Monclick;TD_MANAGER;MK_000000370492;Minecraft - the abandoned village - set costruzioni 21190;"Età minima: 8 anni; Linea prodotto: Minecraft; Personaggio/Tema: Minecraft; Numero pezzi: 422;";Giochi e Console > Giocattoli e Costruzioni;[113,206];Dispositivi elettronici > videogiochi
153||MK_000000370358;153;Monclick;TD_MANAGER;MK_000000370358;Braccio 3 snodi samsung odisseyg7 mb3274;"Compatibilità: TV/Monitor; Tipologia: n.d.; Dimensione schermo: Non presente;";Accessori > Staffe e supporti;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||MK_000000370495;153;Monclick;TD_MANAGER;MK_000000370495;Dots - mickey & friends bracelets mega pack - set costruzioni 41947;"Età minima: 6 anni; Linea prodotto: DOTS; Personaggio/Tema: Topolino e Friends; Numero pezzi: 349;";Giochi e Console > Giocattoli e Costruzioni;[113,206];Dispositivi elettronici > videogiochi
153||MK_000000370376;153;Monclick;TD_MANAGER;MK_000000370376;Auricolari Up1100 - auricolari con microfono up1100typecbk;"Tipologia: Auricolari; Connettività: Cablato; Tecnologia wireless: Non presente; Colore: Nero; Serie: n.d.; Modello: UP1100;";Home Cinema e Audio > Cuffie e auricolari;[113,196];Dispositivi elettronici > audio
153||MK_000000370497;153;Monclick;TD_MANAGER;MK_000000370497;Dots - mickey mouse and minnie mouse - school craft box - set costruzioni 41964;"Età minima: 6 anni; Linea prodotto: DOTS; Personaggio/Tema: n.d.; Numero pezzi: 669;";Giochi e Console > Giocattoli e Costruzioni;[113,206];Dispositivi elettronici > videogiochi
153||MK_000000367307;153;Monclick;TD_MANAGER;MK_000000367307;Back-to-back ceiling kit vesa mb3453;"Compatibilità: TV/Monitor; Tipologia: n.d.; Dimensione schermo: Non presente;";Accessori > Staffe e supporti;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||MK_000000367501;153;Monclick;TD_MANAGER;MK_000000367501;Hard disk interno S300 surveillance - hdd - 2 tb - sata 6gb/s hdwt720uzsva;"Capacità: 2 TB; Formato: 3.5''; Interfaccia: Serial ATA-600; Velocità di rotazione: 5400 rpm; Velocità di trasferimento dati: 600 MBps;";HDD e Componenti PC > Hard disk interni;[113,191];Dispositivi elettronici > accessori computer e tablet
153||MK_000000367502;153;Monclick;TD_MANAGER;MK_000000367502;Hard disk interno S300 surveillance - hdd - 1 tb - sata 6gb/s hdwv110uzsva;"Capacità: 1 TB; Formato: 3.5''; Interfaccia: Serial ATA-600; Velocità di rotazione: 5700 rpm; Velocità di trasferimento dati: 600 MBps;";HDD e Componenti PC > Hard disk interni;[113,191];Dispositivi elettronici > accessori computer e tablet
153||MK_000000367505;153;Monclick;TD_MANAGER;MK_000000367505;Hard disk interno Mg series - hdd - 6 tb - sata 6gb/s mg08ada600e;"Capacità: 6 TB; Formato: 3.5''; Interfaccia: Serial ATA-600; Velocità di rotazione: 7200 rpm; Velocità di trasferimento dati: 600 MBps;";HDD e Componenti PC > Hard disk interni;[113,191];Dispositivi elettronici > accessori computer e tablet
153||MK_000000367506;153;Monclick;TD_MANAGER;MK_000000367506;Hard disk interno Mg series - hdd - 4 tb - sata 6gb/s mg08ada400e;"Capacità: 4 TB; Formato: 3.5''; Interfaccia: Serial ATA-600; Velocità di rotazione: 7200 rpm; Velocità di trasferimento dati: 600 MBps;";HDD e Componenti PC > Hard disk interni;[113,191];Dispositivi elettronici > accessori computer e tablet
153||MK_000000367507;153;Monclick;TD_MANAGER;MK_000000367507;Hard disk interno Mg series - hdd - 8 tb - sata 6gb/s mg08ada800e;"Capacità: 8 TB; Formato: 3.5''; Interfaccia: Serial ATA-600; Velocità di rotazione: 7200 rpm; Velocità di trasferimento dati: 600 MBps;";HDD e Componenti PC > Hard disk interni;[113,191];Dispositivi elettronici > accessori computer e tablet
153||MK_000000367508;153;Monclick;TD_MANAGER;MK_000000367508;Hard disk interno S300 surveillance - hdd - 4 tb - sata 6gb/s hdwt840uzsva;"Capacità: 4 TB; Formato: 3.5''; Interfaccia: Serial ATA-600; Velocità di rotazione: 5400 rpm; Velocità di trasferimento dati: 184 MBps;";HDD e Componenti PC > Hard disk interni;[113,191];Dispositivi elettronici > accessori computer e tablet
153||MK_000000367521;153;Monclick;TD_MANAGER;MK_000000367521;Purificatore d'aria Pure Cool;"Tipologia: Purificazione, Ventilazione; Colore: Bianco, Argento;";Climatizzazione > Purificatori d'aria;[111,173];Casa e giardino > Climatizzazione
153||MK_000000367522;153;Monclick;TD_MANAGER;MK_000000367522;Monopattino elettrico Velociptor Racer 2 MWC Special Edition 500W 10'' Doppio freno Frecce direzionali;"Tipologia: Monopattino elettrico; Velocità max: 25 Km/h; Colore: Nero e rosso; Autonomia: 38 Km;";Tempo libero > Monopattini e Hoverboard;[126];Veicoli elettrici
153||MK_000000367523;153;Monclick;TD_MANAGER;MK_000000367523;Monopattino elettrico Velociptor Climb 2 - Motore 500W - Autonomia 35Km - Nero e rosso;"Tipologia: Monopattino elettrico; Velocità max: 25 Km/h; Colore: Nero e rosso; Autonomia: 35 Km;";Tempo libero > Monopattini e Hoverboard;[126];Veicoli elettrici
153||MK_000000367524;153;Monclick;TD_MANAGER;MK_000000367524;Monopattino elettrico Velociptor Climb 2 - Motore 500W - Autonomia 35Km - Verde Militare;"Tipologia: Monopattino elettrico; Velocità max: 25 Km/h; Colore: Verde; Autonomia: 35 Km;";Tempo libero > Monopattini e Hoverboard;[126];Veicoli elettrici
153||MK_000000367525;153;Monclick;TD_MANAGER;MK_000000367525;Monopattino elettrico Velociptor Street 450W 12'' Doppio freno e frecce direzionali Nero ES120EW;"Tipologia: Monopattino elettrico; Velocità max: 25 Km/h; Colore: Nero; Autonomia: 25 Km;";Tempo libero > Monopattini e Hoverboard;[126];Veicoli elettrici
153||MK_000000367526;153;Monclick;TD_MANAGER;MK_000000367526;Monopattino elettrico Velociptor Tech 2 - Velocità 25 km/h - Autonomia 22 Km - Nero;"Tipologia: Monopattino elettrico; Velocità max: 25 Km/h; Colore: Nero; Autonomia: 22 Km;";Tempo libero > Monopattini e Hoverboard;[126];Veicoli elettrici
153||MK_000000367527;153;Monclick;TD_MANAGER;MK_000000367527;Monopattino elettrico Velociptor Tech 2 350W 8.5'' Doppio freno e frecce direzionali Grigio ES90EW;"Tipologia: Monopattino elettrico; Velocità max: 25 Km/h; Colore: Nero; Autonomia: 22 Km;";Tempo libero > Monopattini e Hoverboard;[126];Veicoli elettrici
153||MK_000000367528;153;Monclick;TD_MANAGER;MK_000000367528;Bicicletta E-Bike Jammy 26'' 10Ah 60Km Azzurra;"Tipologia: Bicicletta elettrica; Dimensione ruote: 26''; Tipo freni: Freno a V; Materiale telaio: Acciaio; Colore: Azzurro;";Tempo libero > Biciclette;[126];Veicoli elettrici
153||MK_000000367529;153;Monclick;TD_MANAGER;MK_000000367529;Bicicletta E-Bike Funny 26'' 13Ah 80 Km Bianca;"Tipologia: Bicicletta elettrica; Dimensione ruote: 26''; Tipo freni: Freno a V; Materiale telaio: Alluminio; Colore: Bianco;";Tempo libero > Biciclette;[126];Veicoli elettrici
153||MK_000000367530;153;Monclick;TD_MANAGER;MK_000000367530;Bicicletta E-Bike Funny 26'' 13Ah 80Km Verde;"Tipologia: Bicicletta elettrica; Dimensione ruote: 26''; Tipo freni: Freno V; Materiale telaio: Alluminio; Colore: Verde;";Tempo libero > Biciclette;[126];Veicoli elettrici
153||MK_000000367531;153;Monclick;TD_MANAGER;MK_000000367531;Bicicletta E-Bike King 13Ah 80 Km Blu;"Tipologia: Bicicletta elettrica; Dimensione ruote: 28''; Tipo freni: Freno a disco; Materiale telaio: Alluminio; Colore: Blu;";Tempo libero > Biciclette;[126];Veicoli elettrici
153||MK_000000367532;153;Monclick;TD_MANAGER;MK_000000367532;Bicicletta E-Bike King 13Ah 80 Km Silver;"Tipologia: Bicicletta elettrica; Dimensione ruote: 28''; Tipo freni: Freno a disco; Materiale telaio: Alluminio; Colore: Silver;";Tempo libero > Biciclette;[126];Veicoli elettrici
