Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
153||5401802;153;Monclick;TD_MANAGER;5401802;Pouches a caldo Laminating pouches preserve 250 micron - confezione da 100 - brillante 5401802;"Tipologia: Rivestimento di plastificazione;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||533424;153;Monclick;TD_MANAGER;533424;Tempera Pittura - tempera - nero - 1000 ml 533424;"Colore: Nero; Q.tà per confezione: 1;";Prodotti per scuola e ufficio > Tempere;[111,188];Casa e giardino > sicurezza
153||5402;153;Monclick;TD_MANAGER;5402;Schermo per videoproiettore Pearl;"Tipologia: Schermo a parete; Rapporto aspetto: 16:9; Lunghezza diagonale: Non dichiarata; Motorizzato: Sì; Modello: n.d.;";TV LED e Video > Schermi per videoproiettori;[113,205];Dispositivi elettronici > video
153||533715;153;Monclick;TD_MANAGER;533715;Tempera Colouring 5337 - pittura - acrilico - ciano - 500 ml 533715;"Colore: Azzurro; Q.tà per confezione: 1;";Prodotti per scuola e ufficio > Tempere;[111,188];Casa e giardino > sicurezza
153||54022;153;Monclick;TD_MANAGER;54022;Videogioco Puzzle df supermaxi 35 nemo and dor;"Piattaforma: n.d.; Genere: n.d.; PEGI rating >: n.d.; Publisher: Non dichiarato;";Giochi e Console > Videogiochi;[113,206];Dispositivi elettronici > videogiochi
153||533A;153;Monclick;TD_MANAGER;533A;533a;"Tipologia: Gessetti; Colore: Assortiti; Quantità per confezione: 20;";Prodotti per scuola e ufficio > Pastelli e pennarelli;[111,188];Casa e giardino > sicurezza
153||5402HT;153;Monclick;TD_MANAGER;5402HT;Schermo per videoproiettore Nema A motore 185 pollici;"Tipologia: Schermo a parete; Rapporto aspetto: 16:9; Lunghezza diagonale: 185 pollici; Motorizzato: Sì; Modello: Nema;";TV LED e Video > Schermi per videoproiettori;[113,205];Dispositivi elettronici > video
153||53401;153;Monclick;TD_MANAGER;53401;Hard disk esterno Store 'n' go portable - hdd - 1 tb - usb 3.1 gen 1 53401;"Capacità: 1 TB; Tipo unità: Portatile; Interfaccia: USB 3.1 Gen 1; Peso: 283 g; Colore: Argento, Nero;";HDD e Componenti PC > Hard disk esterni;[113,191];Dispositivi elettronici > accessori computer e tablet
153||540500;153;Monclick;TD_MANAGER;540500;Colla Stick - colla in stick - 20 g (pacchetto di 40) 540500;"Tipologia: Colla; Quantità per confezione: 40;";Prodotti per scuola e ufficio > Colle e nastri adesivi;[111,188];Casa e giardino > sicurezza
153||53421297;153;Monclick;TD_MANAGER;53421297;Multiuso Multipaper A4 140 gr Bianco;"Tipologia: Ink-jet, Laser; Grammatura: 140 g/m; Fogli per risma: 5 fogli; Colore: Bianco; Formato: A4 (210 x 297 mm);";Prodotti per scuola e ufficio > Carta;[111,188];Casa e giardino > sicurezza
153||540600;153;Monclick;TD_MANAGER;540600;Colla Stick 540600;"Tipologia: Colla; Quantità per confezione: 24;";Prodotti per scuola e ufficio > Colle e nastri adesivi;[111,188];Casa e giardino > sicurezza
153||5345005;153;Monclick;TD_MANAGER;5345005;Dorso 100 pezzi - pettine per la rilegatura in plastica 5345005;"Tipologia: Dorso;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||54084;153;Monclick;TD_MANAGER;54084;Videogioco Dory art school;"Piattaforma: n.d.; Genere: n.d.; PEGI rating >: n.d.; Publisher: Non dichiarato;";Giochi e Console > Videogiochi;[113,206];Dispositivi elettronici > videogiochi
153||5345406;153;Monclick;TD_MANAGER;5345406;Dorso Dorsi plastici ad anello rotondo;"Tipologia: Dorso;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||540_BBDS;153;Monclick;TD_MANAGER;540_BBDS;Adattatore di rete I350 qp - adattatore di rete - pcie - gigabit ethernet x 4 540-bbds;"Tipologia: Scheda plug-in; Tipologia interfaccia PC: PCI Express; Velocità di trasferimento dati: 1 Gbps; Tipologia cablaggio: Ethernet 1000Base-T;";Networking e Wireless > Adattatori di rete ethernet;[111,189];Casa e giardino > Sistemi di allarme
153||5345707;153;Monclick;TD_MANAGER;5345707;Dorso Dorsi plastici ad anello rotondo;"Tipologia: Dorso;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||5345805;153;Monclick;TD_MANAGER;5345805;Dorso 100 pezzi - pettine per la rilegatura in plastica 5345805;"Tipologia: Dorso;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||540_BBGW;153;Monclick;TD_MANAGER;540_BBGW;Adattatore di rete 5720 - kit cliente - adattatore di rete - pcie - gigabit ethernet x 2 540-bbgw;"Tipologia: Scheda plug-in; Tipologia interfaccia PC: PCI Express; Velocità di trasferimento dati: 1 Gbps; Tipologia cablaggio: Ethernet 100Base-TX, Ethernet 10Base-T;";Networking e Wireless > Adattatori di rete ethernet;[111,189];Casa e giardino > Sistemi di allarme
153||5345B005;153;Monclick;TD_MANAGER;5345B005;Obiettivo Ef lente - 24 mm 5345b005;"Attacco: Canon EF; Tipo obiettivo: Grandangolare; Stabilizzatore: Ottico; Diametro: 6.8 cm; Messa a fuoco: Automatico, Manuale; Apertura max diaframma: F/2.8; Peso: 280 gr;";Fotocamere e Videocamere > Obiettivi e zoom;[116];Fotocamere e videocamere
153||540_BBHG;153;Monclick;TD_MANAGER;540_BBHG;Adattatore di rete 5720 - kit cliente - adattatore di rete - gigabit ethernet x 4 540-bbhg;"Tipologia: Modulo plug-in; Tipologia interfaccia PC: PCI Express; Velocità di trasferimento dati: 1 Gbps; Tipologia cablaggio: Ethernet 100Base-TX, Ethernet 10Base-T;";Networking e Wireless > Adattatori di rete ethernet;[111,189];Casa e giardino > Sistemi di allarme
153||5346206;153;Monclick;TD_MANAGER;5346206;Dorso 100 pezzi - pettine per la rilegatura in plastica 5346206;"Tipologia: Dorso;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||5346305;153;Monclick;TD_MANAGER;5346305;Dorso Plastic comb round - 100 pezzi - pettine per la rilegatura in plastica 5346305;"Tipologia: Dorso;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||540_BBUO;153;Monclick;TD_MANAGER;540_BBUO;Adattatore di rete 57416 - adattatore di rete - pcie - 10gb ethernet x 2 540-bbuo;"Tipologia: Adattatore di rete; Tipologia interfaccia PC: PCI Express; Velocità di trasferimento dati: 10 Gbps; Tipologia cablaggio: Dato non disponibile;";Networking e Wireless > Adattatori di rete ethernet;[111,189];Casa e giardino > Sistemi di allarme
153||5346604;153;Monclick;TD_MANAGER;5346604;Dorso Dorsi plastici ad anello rotondo;"Tipologia: Dorso;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||5410001;153;Monclick;TD_MANAGER;5410001;Taglierina Neutron a4 - taglierina 5410001;"Tipologia: Taglierina;";Prodotti per scuola e ufficio > Taglierine;[111,188];Casa e giardino > sicurezza
153||5346907;153;Monclick;TD_MANAGER;5346907;Dorso Dorsi plastici ad anello rotondo;"Tipologia: Dorso;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||5410201;153;Monclick;TD_MANAGER;5410201;Taglierina Proton a4 - taglierina 5410201;"Tipologia: Taglierina;";Prodotti per scuola e ufficio > Taglierine;[111,188];Casa e giardino > sicurezza
153||5347405;153;Monclick;TD_MANAGER;5347405;Dorso Dorsi plastici ad anello rotondo;"Tipologia: Dorso;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||5410401;153;Monclick;TD_MANAGER;5410401;Taglierina Electron a4 - taglierina 5410401;"Tipologia: Taglierina;";Prodotti per scuola e ufficio > Taglierine;[111,188];Casa e giardino > sicurezza
153||5347604;153;Monclick;TD_MANAGER;5347604;Dorso Dorsi plastici ad anello rotondo;"Tipologia: Dorso;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||54_1066;153;Monclick;TD_MANAGER;54_1066;Tempera I lavabilissimi - pittura - acquerello (pacchetto di 12) 54-1066;"Colore: Assortiti; Q.tà per confezione: 12;";Prodotti per scuola e ufficio > Tempere;[111,188];Casa e giardino > sicurezza
