Identification;EshopId;EshopName;ManagerClassName;ProductItemId;Name;Description;SearchCategoryKey;CategoryId;CategoryDesc
153||70C2HME;153;Monclick;TD_MANAGER;70C2HME;Toner 702hme - alta resa - magenta - originale - cartuccia toner 70c2hme;"Tipologia: Toner; Colore: Magenta; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||7368510;153;Monclick;TD_MANAGER;7368510;Vogel's pfw 6851 - kit montaggio - per pannello piatto - nero 7368510;"Compatibilità: TV/Monitor; Tipologia: Kit montaggio; Dimensione schermo: 42''-63'';";Accessori > Staffe e supporti;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||70C2HYE;153;Monclick;TD_MANAGER;70C2HYE;Toner 702hye - alta resa - giallo - originale - cartuccia toner 70c2hye;"Tipologia: Toner; Colore: Giallo; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||737953_B21;153;Monclick;TD_MANAGER;737953_B21;Scheda di memoria Hpe enterprise mainstream flash media kit - scheda di memoria flash 737953-b21;"Tipologia: microSD; Capacità: 8 GB;";Accessori > SD e Memory Card;[113,191];Dispositivi elettronici > accessori computer e tablet
153||71;153;Monclick;TD_MANAGER;71;71;"Tipologia: n.d.;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||73880000;153;Monclick;TD_MANAGER;73880000;Rilegatrice Impressbind 280 - rilegatrice 73880000;"Tipologia: Rilegatrice; Formato supportato: A4 (210 x 297 mm); Capacità di rilegatura: n.d.; Tipo di rilegatura: Copertina per dorso per stampa;";Prodotti per scuola e ufficio > Rilegatrici;[111,188];Casa e giardino > sicurezza
153||7100077405;153;Monclick;TD_MANAGER;7100077405;Filtro 3m privacy per apple macbook pro con display retina da 13 7100077405;"Tipologia: Filtro privacy;";Accessori > Accessori video;[113,205];Dispositivi elettronici > video
153||73900035;153;Monclick;TD_MANAGER;73900035;Copertina Impressbind - copertura rigida 73900035;"Tipologia: Copertura rigida;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||71008;153;Monclick;TD_MANAGER;71008;Ventilatore Termozeta ventilatore a piantana;"Tipologia: n.d.; Potenza: n.d.; N velocità: n.d.; Diametro ventola: n.d.; Oscillazione: n.d.; Colore: n.d.;";Climatizzazione > Ventilatori;[111,173];Casa e giardino > Climatizzazione
153||73910095;153;Monclick;TD_MANAGER;73910095;Copertina Impressbind - copertura rigida 73910095;"Tipologia: Copertura rigida;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||73930035;153;Monclick;TD_MANAGER;73930035;Copertina Impressbind - copertura rigida 73930035;"Tipologia: Copertura rigida;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||7101280;153;Monclick;TD_MANAGER;7101280;Borsa ''marseille style'' borsa trasporto notebook 7101280;"Tipologia: Borsa trasporto notebook; Adatta per: Notebook; Dimensione monitor: 13.3 pollici; Colore: Grigio, Nero;";Accessori > Borse e custodie;[113,190];Dispositivi elettronici > accessori
153||739523_2310;153;Monclick;TD_MANAGER;739523_2310;Speaker wireless SoundLink Revolve Bluetooth Grey;"Potenza di uscita: Non dichiarata; Colore: Grigio; Connettività: Bluetooth, NFC; Modello: Revolve;";Home Cinema e Audio > Speaker wireless;[113,196];Dispositivi elettronici > audio
153||7103_01;153;Monclick;TD_MANAGER;7103_01;Sottomano Desk Mat con Bordi Arrotondati;"Tipologia: Sottomano;";Prodotti per scuola e ufficio > Arredo ufficio e accessori;[125,234];Ufficio > Forniture per ufficio
153||7103684;153;Monclick;TD_MANAGER;7103684;Camera bag ''canberra 100 colt'' 7103684;"Tipologia: Borsa da trasporto;";Accessori > Accessori fotografia vari;[116];Fotocamere e videocamere
153||73984;153;Monclick;TD_MANAGER;73984;Filtro 3m privacy filtro privacy notebook 73984;"Tipologia: Filtro privacy;";Accessori > Accessori video;[113,205];Dispositivi elettronici > video
153||7103835;153;Monclick;TD_MANAGER;7103835;''syscase'' 110 - borsa da trasporto per fotocamera digitale / camcorder 7103835;"Tipologia: Borsa da trasporto;";Accessori > Accessori fotografia vari;[116];Fotocamere e videocamere
153||73990035;153;Monclick;TD_MANAGER;73990035;Copertina Impressbind - copertina morbida 73990035;"Tipologia: Copertina morbida;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||71043;153;Monclick;TD_MANAGER;71043;Il Castello di Hogwarts - 71043;"Età minima: 16 anni; Linea prodotto: Harry Potter; Personaggio/Tema: Hogwarts; Numero pezzi: 6020;";Giochi e Console > Giocattoli e Costruzioni;[113,206];Dispositivi elettronici > videogiochi
153||73P2582;153;Monclick;TD_MANAGER;73P2582;Microsaver security cable lock - cavo blocco notebook 73p2582;"Tipologia: Cavo blocco notebook;";Accessori > Sicurezza;[113,191];Dispositivi elettronici > accessori computer e tablet
153||710608_B21;153;Monclick;TD_MANAGER;710608_B21;Controller raid Hpe qmh2672 - adattatore bus host - 16gb fibre channel x 2 710608-b21;"Bus host: n.d.; Interfaccia: n.d.; Livello RAID: n.d.;";PC Notebook e Tablet > Controller raid;[113,197];Dispositivi elettronici > computer e tablet
153||74052;153;Monclick;TD_MANAGER;74052;Tappi copri lente 52mm 74052;"Tipologia: n.d.;";Accessori > Lenti;[116];Fotocamere e videocamere
153||7106938;153;Monclick;TD_MANAGER;7106938;Orologio sveglia fashio plus radio- 7106938;"Tipologia: Orologio da parete;";Prodotti per scuola e ufficio > Arredo ufficio e accessori;[125,234];Ufficio > Forniture per ufficio
153||74058;153;Monclick;TD_MANAGER;74058;Tappi copri lente 58mm 74058;"Tipologia: n.d.;";Accessori > Lenti;[116];Fotocamere e videocamere
153||710A;153;Monclick;TD_MANAGER;710A;Busta Sacboll - busta - 130 x 200 mm - avana - pacco da 10 710a;"Formato: 130 x 200 mm; Quantità per confezione: 10;";Prodotti per scuola e ufficio > Buste;[111,188];Casa e giardino > sicurezza
153||74088;153;Monclick;TD_MANAGER;74088;Timbro Printy timbro 74088;"Tipologia: Timbro; Quantità per confezione: n.d.;";Prodotti per scuola e ufficio > Timbri;[111,188];Casa e giardino > sicurezza
153||7111363;153;Monclick;TD_MANAGER;7111363;Kit sovrapposizione asciugatrice Xavax 00111363 - kit stacking - bianco 7111363;"Tipologia: Kit di sovrapposizione; Adatto per: Asciugatrice, Lavatrice;";Accessori > Accessori per grandi elettrodomestici;[114,207];Elettrodomestici > accessori grandi elettrodomestici
153||74140001;153;Monclick;TD_MANAGER;74140001;Copertina Impressbind - pettine per la rilegatura in plastica 74140001;"Tipologia: Pettine per la rilegatura in plastica;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||7112;153;Monclick;TD_MANAGER;7112;One color - taccuino - a4 maxi - 30 fogli 7112;"Tipologia: Taccuino; Formato: A4 Maxi; Margini e rigatura: Quadrettato (10 M); Quantità per confezione: 10; Colore copertina: n.d.;";Prodotti per scuola e ufficio > Quaderni e blocchi;[111,188];Casa e giardino > sicurezza
153||74150001;153;Monclick;TD_MANAGER;74150001;Copertina Impressbind - copertina morbida 74150001;"Tipologia: Copertina morbida;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||7113921;153;Monclick;TD_MANAGER;7113921;Pp-250 - orologio - quarzo - installabile a muro - bianco 7113921;"Tipologia: Orologio da parete;";Prodotti per scuola e ufficio > Arredo ufficio e accessori;[125,234];Ufficio > Forniture per ufficio
153||74209;153;Monclick;TD_MANAGER;74209;Post it 683 74209;"Colore: n.d.; Quantità per confezione: n.d.; Numero fogli: n.d.;";Prodotti per scuola e ufficio > Post it;[111,188];Casa e giardino > sicurezza
153||71160;153;Monclick;TD_MANAGER;71160;Pellicola protettiva lcd 3 2pz 71160;"Tipologia: Borsa; Adatta per: n.d.; Dimensione monitor: Non applicabile; Colore: n.d.;";Accessori > Borse e custodie;[113,190];Dispositivi elettronici > accessori
153||742547;153;Monclick;TD_MANAGER;742547;Fluo peps classic - evidenziatore 742547;"Tipologia: Evidenziatori; Colore: Assortiti; Quantità per confezione: 4;";Prodotti per scuola e ufficio > Pastelli e pennarelli;[111,188];Casa e giardino > sicurezza
153||7123119;153;Monclick;TD_MANAGER;7123119;Presa Fl-60 torch - pila tascabile - led - 0.5 w 7123119;"Numero prese elettriche: 6;";Accessori > Prese;[113,190];Dispositivi elettronici > accessori
153||74400089;153;Monclick;TD_MANAGER;74400089;Plastificatrice Ilam home office a3 - plastificatrice - astuccio 74400089;"Tipologia: Plastificatrice a freddo o a caldo; Formato max: A3;";Prodotti per scuola e ufficio > Plastificatrici e piegatrici;[111,188];Casa e giardino > sicurezza
153||7123900;153;Monclick;TD_MANAGER;7123900;Adattatore Lettore usb 3 0 sd e micro sd uhs-1 7123900;"Tipo connettore esterno: n.d.; Tipo connettore interno: n.d.;";Accessori > Adattatori;[113,190];Dispositivi elettronici > accessori
153||744454;153;Monclick;TD_MANAGER;744454;Colla Compact - roller di colla - 8.4 mm x 8.5 m 2120625;"Tipologia: Colla; Quantità per confezione: 10;";Prodotti per scuola e ufficio > Colle e nastri adesivi;[111,188];Casa e giardino > sicurezza
153||71_24;153;Monclick;TD_MANAGER;71_24;Evidenziatore Luminator - evidenziatore - giallo fluorescente 71/24;"Tipologia: Evidenziatori; Colore: Giallo; Quantità per confezione: 5;";Prodotti per scuola e ufficio > Pastelli e pennarelli;[111,188];Casa e giardino > sicurezza
153||744CLA1000;153;Monclick;TD_MANAGER;744CLA1000;Sottomano 744cla1000;"Tipologia: n.d.;";Prodotti per scuola e ufficio > Arredo ufficio e accessori;[125,234];Ufficio > Forniture per ufficio
153||7126C;153;Monclick;TD_MANAGER;7126C;Grattugia DOLCEVITA 150 W;"Potenza: 150 W; Colore: Argento, Bianco;";Piccoli elettrodomestici > Grattugie;[114,208];Elettrodomestici > accessori piccoli elettrodomestici
153||745T6GAP;153;Monclick;TD_MANAGER;745T6GAP;Tempera Poster - pittura - colori assortiti - 18 ml (pacchetto di 6) 745t6gap;"Colore: Assortiti; Q.tà per confezione: 6;";Prodotti per scuola e ufficio > Tempere;[111,188];Casa e giardino > sicurezza
153||7129S;153;Monclick;TD_MANAGER;7129S;N0540as;"Tipologia: n.d.;";Salute e Bellezza > Salute e igiene;[122,211];Salute e bellezza > Apparecchiature mediche
153||747055;153;Monclick;TD_MANAGER;747055;Set ricarica per laboratorio pennar;"Età minima: n.d.; Linea prodotto: n.d.; Personaggio/Tema: n.d.; Numero pezzi: n.d.;";Giochi e Console > Giocattoli e Costruzioni;[113,206];Dispositivi elettronici > videogiochi
153||71_33;153;Monclick;TD_MANAGER;71_33;Evidenziatore Luminator - evidenziatore - verde fluorescente 71/33;"Tipologia: Evidenziatori; Colore: Verde; Quantità per confezione: 5;";Prodotti per scuola e ufficio > Pastelli e pennarelli;[111,188];Casa e giardino > sicurezza
153||747092;153;Monclick;TD_MANAGER;747092;Sticco stacco;"Tipologia: n.d.;";Tempo libero > Creatività bambini;[126];Veicoli elettrici
153||747093;153;Monclick;TD_MANAGER;747093;Set ricarica sticco stacco;"Tipologia: n.d.;";Tempo libero > Creatività bambini;[126];Veicoli elettrici
153||7137890;153;Monclick;TD_MANAGER;7137890;Cover SMART MOVE - BOHO DANCE CUSTODIA;"Tipologia: n.d.; Compatibilità: n.d.; Colore: n.d.;";Accessori > Cover;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||74744000;153;Monclick;TD_MANAGER;74744000;Plastificatrice Ilam touch 2 a3 - plastificatrice - astuccio 74744000;"Tipologia: Plastificatrice a caldo; Formato max: A3;";Prodotti per scuola e ufficio > Plastificatrici e piegatrici;[111,188];Casa e giardino > sicurezza
153||7137900;153;Monclick;TD_MANAGER;7137900;Cover BAMBOO LEAVES COVER PER APPLE IPH;"Tipologia: n.d.; Compatibilità: n.d.; Colore: n.d.;";Accessori > Cover;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||7137901;153;Monclick;TD_MANAGER;7137901;Cover FERN LEAVES COVER PER APPLE IPHON;"Tipologia: n.d.; Compatibilità: n.d.; Colore: n.d.;";Accessori > Cover;[113,193];Dispositivi elettronici > accessori telefoni cellulari
153||74790000;153;Monclick;TD_MANAGER;74790000;25 - a4 - rivestimento di plastificazione 74790000;"Tipologia: Rivestimento di plastificazione;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||733007;153;Monclick;TD_MANAGER;733007;Evidenziatore Fluo - evidenziatore (pacchetto di 12) 733007;"Tipologia: Evidenziatori; Colore: Rosa; Quantità per confezione: 12;";Prodotti per scuola e ufficio > Pastelli e pennarelli;[111,188];Casa e giardino > sicurezza
153||7481360;153;Monclick;TD_MANAGER;7481360;Caricabatteria Caricabatterie Universale per batterie Li-Ion, Stilo AA, Mini Stilo AAA, Ni/Mh;"Tipologia: Caricabatterie;";Accessori > Caricabatterie;[113,190];Dispositivi elettronici > accessori
153||74830000;153;Monclick;TD_MANAGER;74830000;100 - a4 - rivestimento di plastificazione 74830000;"Tipologia: Rivestimento di plastificazione;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||733660_B21;153;Monclick;TD_MANAGER;733660_B21;Hpe small form factor easy install rail kit - kit rack rail - 2u 733660-b21;"Tipologia: Kit rack rail;";Accessori > Accessori rack;[113,191];Dispositivi elettronici > accessori computer e tablet
153||7485_00_00;153;Monclick;TD_MANAGER;7485_00_00;100 - a3 - rivestimento di plastificazione 74850000;"Tipologia: Rivestimento di plastificazione;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||74880000;153;Monclick;TD_MANAGER;74880000;100 - a3 - rivestimento di plastificazione 74880000;"Tipologia: Rivestimento di plastificazione;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||74910000;153;Monclick;TD_MANAGER;74910000;25 - a3 - rivestimento di plastificazione 74910000;"Tipologia: Rivestimento di plastificazione;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||74920000;153;Monclick;TD_MANAGER;74920000;100 - a5 - rivestimento di plastificazione 74920000;"Tipologia: Rivestimento di plastificazione;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||7493_00_00;153;Monclick;TD_MANAGER;7493_00_00;100 - a5 - rivestimento di plastificazione 74930000;"Tipologia: Rivestimento di plastificazione;";Accessori > Accessori ufficio vari;[125,234];Ufficio > Forniture per ufficio
153||7495878;153;Monclick;TD_MANAGER;7495878;Set di pulizia schermo lcd/plasma g 7495878;"Tipologia: n.d.; Q.tà per confezione: n.d.;";Prodotti per scuola e ufficio > Prodotti per la pulizia;[111,188];Casa e giardino > sicurezza
153||74C0W00;153;Monclick;TD_MANAGER;74C0W00;Originale - raccoglitore toner disperso - lccp 74c0w00;"Tipologia: Raccoglitore toner disperso; Tipologia stampante: Laser;";Consumabili > Kit immagini e contenitori di recupero toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C0Z10;153;Monclick;TD_MANAGER;74C0Z10;Nero - originale - unità imaging per stampante - lccp 74c0z10;"Tipologia: Unità imaging per stampante; Tipologia stampante: Laser;";Consumabili > Kit immagini e contenitori di recupero toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C0ZK0;153;Monclick;TD_MANAGER;74C0ZK0;Nero - kit imaging per stampante - lccp, lrp 74c0zk0;"Tipologia: Kit imaging per stampante; Tipologia stampante: Laser;";Consumabili > Kit immagini e contenitori di recupero toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C0ZV0;153;Monclick;TD_MANAGER;74C0ZV0;Giallo, ciano, magenta - kit imaging per stampante - lccp, lrp 74c0zv0;"Tipologia: Kit imaging per stampante; Tipologia stampante: Laser;";Consumabili > Kit immagini e contenitori di recupero toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C2HCE;153;Monclick;TD_MANAGER;74C2HCE;Toner Alta resa - ciano - originale - cartuccia toner 74c2hce;"Tipologia: Toner; Colore: Ciano; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C2HKE;153;Monclick;TD_MANAGER;74C2HKE;Toner Alta resa - nero - originale - cartuccia toner 74c2hke;"Tipologia: Toner; Colore: Nero; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C2HME;153;Monclick;TD_MANAGER;74C2HME;Toner Alta resa - magenta - originale - cartuccia toner 74c2hme;"Tipologia: Toner; Colore: Magenta; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C2HYE;153;Monclick;TD_MANAGER;74C2HYE;Toner Alta resa - giallo - originale - cartuccia toner 74c2hye;"Tipologia: Toner; Colore: Giallo; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C2SC0;153;Monclick;TD_MANAGER;74C2SC0;Toner Ciano - originale - cartuccia toner - lccp, lrp 74c2sc0;"Tipologia: Toner; Colore: Ciano; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C2SK0;153;Monclick;TD_MANAGER;74C2SK0;Toner Nero - originale - cartuccia toner - lccp, lrp 74c2sk0;"Tipologia: Toner; Colore: Nero; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C2SKE;153;Monclick;TD_MANAGER;74C2SKE;Toner Nero - originale - cartuccia toner 74c2ske;"Tipologia: Toner; Colore: Nero; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C2SM0;153;Monclick;TD_MANAGER;74C2SM0;Toner Magenta - originale - cartuccia toner - lccp, lrp 74c2sm0;"Tipologia: Toner; Colore: Magenta; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||74C2SY0;153;Monclick;TD_MANAGER;74C2SY0;Toner Giallo - originale - cartuccia toner - lrp 74c2sy0;"Tipologia: Toner; Colore: Giallo; Quantità per confezione: Confezione da 1;";Consumabili > Cartucce e toner;[113,192];Dispositivi elettronici > accessori stampanti
153||750001;153;Monclick;TD_MANAGER;750001;Colla Office compact pro - dispenser - nero, grigio 750001;"Tipologia: Dispenser; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Colle e nastri adesivi;[111,188];Casa e giardino > sicurezza
153||7500ES3;153;Monclick;TD_MANAGER;7500ES3;Estensione di assistenza Extended on-site - contratto di assistenza esteso - 2 anni - on-site 7500es3;"Dispositivi: Stampanti e macchine ufficio multifunzione; Tipo di garanzia: Contratto di assistenza esteso; Durata: 2 anni;";Accessori > Estensioni di assistenza;[113,191];Dispositivi elettronici > accessori computer e tablet
153||75012;153;Monclick;TD_MANAGER;75012;Elastici Elastici - 500 g 75012;"Tipologia: Elastici 10; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Fermagli ed Elastici;[111,188];Casa e giardino > sicurezza
153||75018;153;Monclick;TD_MANAGER;75018;Elastici Elastici - 100 g 75018;"Tipologia: Elastici 10; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Fermagli ed Elastici;[111,188];Casa e giardino > sicurezza
153||75051;153;Monclick;TD_MANAGER;75051;Elastici Elastici - 0.2 cm x 2.5 cm - 1 kg - ambra 75051;"Tipologia: Elastici 10; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Fermagli ed Elastici;[111,188];Casa e giardino > sicurezza
153||75058646;153;Monclick;TD_MANAGER;75058646;Pila 123a 75058646;"Categoria: n.d.; Formato: n.d.; Tipologia: n.d.;";Consumabili > Pile;[113,199];Dispositivi elettronici > Pile
153||75071;153;Monclick;TD_MANAGER;75071;Elastici Elastici - 0.2 cm x 4 cm - 1 kg - ambra 75071;"Tipologia: Elastici 10; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Fermagli ed Elastici;[111,188];Casa e giardino > sicurezza
153||75072552;153;Monclick;TD_MANAGER;75072552;Pila Electronics lr43 batteria x lr43 - alcalina 75072552;"Categoria: Pile piatte; Formato: LR43; Tipologia: Alcalina;";Consumabili > Pile;[113,199];Dispositivi elettronici > Pile
153||75072553;153;Monclick;TD_MANAGER;75072553;Pile Lr44 batteria - 2 x lr44 - alcalina 75072553;"Categoria: Pile piatte; Formato: LR44; Tipologia: Alcalina;";Consumabili > Pile;[113,199];Dispositivi elettronici > Pile
153||75072667;153;Monclick;TD_MANAGER;75072667;Pila Specialistica 2025 2PK 3V Litio;"Categoria: n.d.; Formato: n.d.; Tipologia: n.d.;";Consumabili > Pile;[113,199];Dispositivi elettronici > Pile
153||75072670;153;Monclick;TD_MANAGER;75072670;Pila Batteria 75072670;"Categoria: Batterie standard; Formato: MN21; Tipologia: Alcalina;";Consumabili > Pile;[113,199];Dispositivi elettronici > Pile
153||75072671;153;Monclick;TD_MANAGER;75072671;Pila Mn 9100 batteria - 2 x n - alcalina 75072671;"Categoria: Batterie specifiche; Formato: Tipo N; Tipologia: Alcalina;";Consumabili > Pile;[113,199];Dispositivi elettronici > Pile
153||75079;153;Monclick;TD_MANAGER;75079;Magic 810 75079a;"Tipologia: Dispenser; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Colle e nastri adesivi;[111,188];Casa e giardino > sicurezza
153||75091;153;Monclick;TD_MANAGER;75091;Elastici Elastici - 0.2 cm x 5 cm - 1 kg - ambra 75091;"Tipologia: Elastici 10; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Fermagli ed Elastici;[111,188];Casa e giardino > sicurezza
153||75100;153;Monclick;TD_MANAGER;75100;Puntine Puntine da disegno - pacco da 100 75100;"Tipologia: Puntine da disegno 10; Quantità per confezione: 100;";Prodotti per scuola e ufficio > Fermagli ed Elastici;[111,188];Casa e giardino > sicurezza
153||7510_409;153;Monclick;TD_MANAGER;7510_409;Speak 510+ uc - vivavoce da scrivania voip 7510-409;"Tipologia: n.d.;";Accessori > Accessori per telefoni voip;[113,194];Dispositivi elettronici > accessori telefonia
153||75111;153;Monclick;TD_MANAGER;75111;Elastici Elastici - 0.2 cm x 6.5 cm - 1 kg - ambra 75111;"Tipologia: Elastici 10; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Fermagli ed Elastici;[111,188];Casa e giardino > sicurezza
153||75114;153;Monclick;TD_MANAGER;75114;75114a;"Tipologia: Dispenser; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Colle e nastri adesivi;[111,188];Casa e giardino > sicurezza
153||75115;153;Monclick;TD_MANAGER;75115;810 - dispenser 75115;"Tipologia: Nastro adesivo; Quantità per confezione: 16;";Prodotti per scuola e ufficio > Colle e nastri adesivi;[111,188];Casa e giardino > sicurezza
153||75121;153;Monclick;TD_MANAGER;75121;Elastici Elastici - 0.2 cm x 8.5 cm - 1 kg - ambra 75121;"Tipologia: Elastici 10; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Fermagli ed Elastici;[111,188];Casa e giardino > sicurezza
153||75131;153;Monclick;TD_MANAGER;75131;Elastici Elastici - 0.2 cm x 10 cm - 1 kg - ambra 75131;"Tipologia: Elastici 10; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Fermagli ed Elastici;[111,188];Casa e giardino > sicurezza
153||75141;153;Monclick;TD_MANAGER;75141;Elastici Elastici - 0.2 cm x 15 cm - 1 kg - ambra 75141;"Tipologia: Elastici 10; Quantità per confezione: 1;";Prodotti per scuola e ufficio > Fermagli ed Elastici;[111,188];Casa e giardino > sicurezza
153||75180084;153;Monclick;TD_MANAGER;75180084;Plastificatrice Ilam office pro a3 - plastificatrice - astuccio 75180084;"Tipologia: Plastificatrice a caldo; Formato max: A3;";Prodotti per scuola e ufficio > Plastificatrici e piegatrici;[111,188];Casa e giardino > sicurezza
153||75190000;153;Monclick;TD_MANAGER;75190000;Plastificatrice Ilam touch a3 turbo pro - plastificatrice - astuccio 75190000;"Tipologia: Plastificatrice a caldo; Formato max: A3;";Prodotti per scuola e ufficio > Plastificatrici e piegatrici;[111,188];Casa e giardino > sicurezza
153||75193;153;Monclick;TD_MANAGER;75193;Microfighter millennium falcon;"Età minima: 6 anni; Linea prodotto: Star Wars; Personaggio/Tema: Chewbacca, Star Wars; Numero pezzi: 92;";Giochi e Console > Giocattoli e Costruzioni;[113,206];Dispositivi elettronici > videogiochi
